age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,prénom,téléphone
51,admin.,married,tertiary,no,3914,no,no,cellular,27,aug,109,2,-1,0,unknown,jacobine,3353363
64,services,divorced,secondary,no,523,yes,no,cellular,9,oct,100,1,-1,6,unknown,ming,3355099
35,retired,divorced,secondary,no,2823,yes,yes,unknown,14,apr,60,8,-1,0,unknown,gervasio,3351236
36,blue-collar,single,tertiary,no,-468,yes,no,cellular,22,nov,181,1,363,2,failure,despoina,3354183
53,services,married,tertiary,no,271,yes,no,cellular,15,may,115,1,-1,0,unknown,gus (2),3359304
62,management,married,secondary,no,700,no,yes,cellular,29,may,84,4,-1,0,unknown,melesina,3350038
35,blue-collar,married,primary,no,256,yes,no,cellular,3,may,510,1,-1,0,unknown,angie,3356020
49,technician,divorced,tertiary,no,1720,no,no,cellular,12,apr,492,1,-1,0,other,saleem,3352831
36,admin.,married,tertiary,no,514,no,yes,cellular,8,feb,110,4,-1,0,unknown,astrid,3359918
78,services,single,secondary,no,-96,yes,yes,cellular,15,may,310,1,-1,0,unknown,geneva,3352584
54,technician,married,tertiary,no,-326,yes,no,cellular,31,apr,10,1,307,0,unknown,caelie,3350024
30,services,single,tertiary,no,41,no,no,cellular,28,may,144,2,-1,0,unknown,sirius,3359622
38,technician,married,secondary,no,3512,no,yes,cellular,3,nov,364,2,356,0,unknown,anastasios,3356426
39,admin.,married,primary,no,291,no,no,unknown,13,mar,414,2,-1,0,failure,tayler,3354626
31,admin.,divorced,tertiary,no,192,yes,no,cellular,28,jun,845,4,-1,0,unknown,coreen,3360614
34,blue-collar,single,tertiary,no,3611,no,no,unknown,12,jan,67,1,-1,0,unknown,solvig,3358713
50,student,married,secondary,no,-320,yes,yes,cellular,8,nov,1409,3,-1,1,unknown,newton,3360445
35,self-employed,married,tertiary,no,6574,yes,no,cellular,6,apr,644,2,195,2,unknown,nathan,3356060
37,self-employed,single,primary,no,9,yes,no,cellular,8,may,286,1,91,0,unknown,blair,3360316
30,technician,married,secondary,no,2498,no,no,cellular,16,may,258,2,-1,2,unknown,traci,3357891
31,management,married,primary,no,0,yes,yes,cellular,25,nov,399,2,-1,0,unknown,karoline,3359121
44,blue-collar,divorced,secondary,no,230,yes,no,unknown,12,aug,236,4,186,0,unknown,gaylord,3359475
34,technician,single,tertiary,no,2570,yes,no,unknown,4,feb,274,3,334,0,unknown,ambre,3360095
37,management,married,tertiary,no,0,no,no,cellular,16,jun,685,1,-1,0,other,fern,3352645
32,technician,single,tertiary,no,1393,no,no,cellular,16,may,715,3,-1,0,failure,petteri,3358403
45,admin.,married,secondary,no,1624,no,no,cellular,7,feb,195,3,-1,0,unknown,reenie,3361011
42,blue-collar,married,tertiary,no,15341,yes,no,unknown,14,may,214,4,-1,0,unknown,gerontius,3350296
49,student,single,secondary,no,-233,no,no,cellular,11,aug,58,2,-1,0,unknown,leyton,3357874
47,technician,single,tertiary,no,0,yes,no,telephone,4,jan,460,8,193,0,unknown,mykola,3356100
58,services,divorced,secondary,no,5,yes,no,telephone,21,nov,840,3,-1,0,unknown,amedeo,3359113
60,services,single,secondary,no,12569,no,yes,cellular,4,jun,616,1,-1,4,unknown,galen,3350264
46,management,divorced,secondary,no,606,no,no,cellular,19,nov,318,2,-1,1,success,vilhelmo,3354816
29,management,married,secondary,no,-504,yes,no,cellular,5,nov,349,2,60,0,unknown,ferruccio,3359688
55,management,single,tertiary,no,1349,no,no,cellular,19,nov,177,1,-1,5,unknown,laz,3355876
49,blue-collar,married,secondary,no,0,yes,no,unknown,8,may,569,1,-1,0,failure,florry,3356575
56,management,married,primary,no,1246,yes,yes,cellular,28,aug,207,2,-1,9,success,cuthbert,3355537
39,services,single,tertiary,no,1070,no,no,unknown,18,jun,109,4,-1,0,unknown,danut,3358128
39,management,single,secondary,no,341,yes,no,cellular,15,feb,1446,2,-1,0,unknown,giacinta,3350371
33,management,married,secondary,no,13,no,yes,cellular,13,nov,313,2,-1,0,unknown,toril,3350652
30,entrepreneur,single,primary,no,363,yes,no,cellular,12,nov,103,1,-1,0,unknown,paki,3354420
29,management,single,secondary,no,3255,yes,no,unknown,27,feb,352,3,-1,3,unknown,hyledd,3352116
28,technician,married,secondary,no,0,no,no,cellular,5,apr,301,1,-1,2,unknown,ezekiel,3354476
45,retired,divorced,secondary,no,1046,no,no,cellular,2,feb,230,1,336,0,failure,brunette,3356162
35,management,single,tertiary,no,5462,yes,yes,cellular,15,jun,246,2,-1,0,failure,saoirse,3360332
47,management,divorced,tertiary,no,0,no,no,cellular,5,oct,506,2,-1,0,other,mick,3358301
27,blue-collar,single,tertiary,no,3842,yes,no,cellular,12,may,652,2,-1,0,unknown,maurice,3354110
47,unemployed,married,tertiary,no,-861,no,no,telephone,19,feb,109,3,-1,0,unknown,asya,3354394
47,housemaid,married,tertiary,no,720,no,no,cellular,28,aug,680,3,-1,0,unknown,darius,3353592
43,blue-collar,divorced,secondary,no,8,yes,no,cellular,5,aug,115,3,-1,0,unknown,terrie,3359640
41,admin.,single,tertiary,no,431,yes,no,cellular,23,apr,97,2,-1,0,unknown,anisa,3350513
54,unemployed,single,secondary,no,502,no,no,cellular,15,jun,647,3,-1,2,unknown,kalyan,3356174
24,technician,married,secondary,no,1984,no,no,cellular,20,apr,192,1,-1,0,unknown,richie,3357921
26,unemployed,married,secondary,no,201,no,no,unknown,16,may,187,1,113,1,unknown,lorainne,3360969
37,blue-collar,single,secondary,no,614,no,no,cellular,4,may,271,1,-1,0,unknown,priya,3356461
49,housemaid,married,primary,no,1329,no,no,cellular,6,may,204,1,-1,0,success,hovhannes,3357972
51,admin.,married,secondary,no,1165,yes,no,cellular,29,may,243,1,-1,0,unknown,methodius,3352010
54,entrepreneur,married,primary,no,0,yes,no,cellular,11,jul,291,3,-1,4,success,caradoc,3352345
64,blue-collar,single,secondary,no,1181,yes,yes,cellular,7,jul,106,2,351,0,unknown,catarina,3350085
41,admin.,divorced,secondary,no,282,no,no,cellular,21,may,156,1,-1,0,unknown,ajax,3359345
35,blue-collar,married,secondary,no,142,yes,no,cellular,11,jul,367,1,347,1,unknown,mariana,3357023
33,entrepreneur,married,secondary,no,127,no,no,cellular,5,jul,143,4,185,0,unknown,gwenneth,3357406
44,retired,single,secondary,no,108,yes,no,unknown,20,nov,282,2,327,0,failure,iréné,3353035
35,blue-collar,married,unknown,no,317,no,no,cellular,22,aug,29,4,-1,0,unknown,boyd,3356436
32,services,married,tertiary,no,555,yes,no,cellular,3,dec,75,1,-1,2,failure,katlego,3353615
29,technician,single,secondary,no,703,no,no,cellular,20,feb,269,2,361,0,unknown,nell,3350129
40,retired,married,secondary,no,146,yes,no,cellular,30,oct,725,2,-1,0,unknown,lorn,3356191
29,admin.,married,secondary,no,38,no,no,cellular,19,feb,91,4,-1,1,unknown,alexandra,3355957
39,admin.,married,primary,no,167,yes,no,cellular,7,may,383,2,-1,0,failure,gallagher,3358253
39,services,single,tertiary,no,150,yes,no,cellular,6,aug,716,2,-1,1,unknown,garbhán,3353580
60,student,divorced,secondary,no,-27,no,yes,unknown,18,may,69,1,181,0,success,lareyna,3351553
42,admin.,single,tertiary,no,66,no,no,cellular,15,oct,635,1,-1,0,unknown,gunther,3353566
38,management,single,primary,no,224,yes,no,unknown,14,sep,144,1,-1,2,unknown,emeline,3360513
32,management,single,secondary,no,772,no,no,cellular,20,feb,123,2,-1,0,unknown,ludwik,3361078
25,housemaid,divorced,primary,no,6362,no,no,cellular,10,may,73,2,-1,0,unknown,cammie,3360011
29,student,divorced,primary,no,4910,yes,no,cellular,19,may,673,2,-1,0,unknown,elek,3357159
46,technician,single,secondary,no,415,no,no,cellular,15,aug,141,7,-1,2,unknown,earline,3359560
28,blue-collar,single,tertiary,no,-34,yes,no,unknown,6,may,337,4,-1,0,failure,dand,3356733
45,blue-collar,single,tertiary,no,1405,yes,no,unknown,6,may,1440,2,-1,0,unknown,phobos,3358060
30,management,married,tertiary,no,3286,yes,no,unknown,6,may,338,5,-1,0,unknown,reina (1),3357820
36,housemaid,single,unknown,no,4148,no,no,cellular,19,jul,75,9,189,0,unknown,laia,3352304
69,blue-collar,married,tertiary,no,583,no,no,cellular,22,oct,498,2,-1,1,failure,lucine,3353881
30,technician,married,tertiary,no,538,no,no,unknown,9,jan,156,2,337,0,unknown,gwenaelle,3359670
33,retired,single,secondary,no,351,no,no,cellular,18,may,188,2,-1,0,success,floyd,3350120
32,blue-collar,married,secondary,no,1013,no,no,telephone,18,jul,180,1,94,0,failure,dassah,3359611
76,retired,single,tertiary,no,50,yes,no,cellular,17,jul,52,3,-1,0,unknown,vlaho,3354676
52,services,single,secondary,no,994,no,no,cellular,14,mar,271,2,-1,0,unknown,gianfranco,3356215
34,admin.,married,secondary,no,431,yes,no,cellular,29,mar,81,6,-1,0,unknown,ioann,3353797
45,technician,single,secondary,no,3765,yes,no,cellular,13,mar,369,1,-1,1,unknown,cornelius,3358837
41,blue-collar,married,secondary,no,1,no,no,cellular,27,nov,1540,7,-1,0,failure,samara,3355198
26,blue-collar,divorced,primary,no,0,yes,no,cellular,10,may,347,1,360,1,success,leontina,3360824
33,blue-collar,married,secondary,no,618,yes,no,cellular,11,dec,967,1,116,6,failure,julienne,3352808
37,technician,single,secondary,no,314,yes,no,telephone,22,may,229,1,-1,0,other,hedley,3350678
37,admin.,divorced,tertiary,no,446,no,no,unknown,23,oct,193,1,-1,0,unknown,szabolcs,3358377
29,admin.,single,secondary,no,-849,yes,no,cellular,7,may,229,1,-1,0,unknown,abd-al-rahman,3359343
23,blue-collar,single,secondary,no,28,no,no,cellular,30,oct,329,2,186,3,unknown,vincenzo,3354132
33,retired,single,tertiary,no,1119,no,no,cellular,23,nov,109,1,-1,0,unknown,pancho,3358946
38,services,married,primary,no,0,yes,no,cellular,8,jul,513,3,-1,0,other,cornélio,3354141
46,housemaid,married,secondary,no,3840,no,no,cellular,23,aug,1730,4,-1,8,unknown,anastacia,3351022
36,management,married,secondary,no,222,no,no,cellular,14,jun,210,2,-1,0,unknown,kennedy,3360850
44,management,married,tertiary,no,182,no,yes,cellular,10,may,156,1,412,2,unknown,friedrich,3351436
32,management,single,tertiary,no,-175,no,no,cellular,18,mar,574,3,-1,5,unknown,urban,3354084
36,management,married,secondary,no,700,yes,no,cellular,19,jun,711,1,-1,0,success,juliska,3357616
30,blue-collar,married,tertiary,no,46,no,no,cellular,16,may,236,2,14,0,unknown,stelian,3350464
38,technician,divorced,tertiary,no,30,yes,no,cellular,30,apr,250,1,-1,0,failure,sharlene,3354051
41,technician,married,tertiary,no,-479,yes,no,cellular,5,jul,219,2,-1,0,unknown,gruffydd,3351266
33,blue-collar,married,secondary,no,556,yes,no,cellular,20,may,154,13,-1,0,unknown,valéria,3360399
77,services,married,secondary,no,1746,no,no,cellular,19,may,79,5,-1,0,unknown,rafaela,3357019
40,services,married,tertiary,no,4112,no,no,cellular,11,may,195,3,184,0,success,vilem,3351922
33,admin.,married,secondary,no,1809,no,no,unknown,20,feb,1064,1,337,0,unknown,godiva,3358308
50,blue-collar,single,secondary,no,7845,yes,no,unknown,4,sep,36,1,305,0,unknown,galal,3360108
47,management,married,secondary,no,135,no,yes,cellular,8,may,125,1,87,20,unknown,filat,3358596
44,management,single,tertiary,no,5252,no,no,unknown,5,aug,324,1,-1,0,unknown,annelise,3358227
31,services,single,tertiary,no,482,no,no,cellular,15,oct,71,4,-1,0,unknown,narendra,3357883
56,management,single,tertiary,no,-2282,yes,no,cellular,12,feb,162,1,-1,0,unknown,alberic,3353748
30,services,married,primary,no,68,no,no,cellular,6,may,297,5,-1,0,unknown,polyhymnia,3354571
39,admin.,married,tertiary,no,1494,yes,no,unknown,18,jul,22,1,369,2,unknown,margh,3359758
64,technician,married,tertiary,no,0,no,no,unknown,8,may,179,3,-1,2,unknown,gilberte,3357952
36,blue-collar,single,secondary,no,4381,yes,no,unknown,20,jan,474,2,-1,3,success,luz,3360786
31,blue-collar,married,unknown,no,111,yes,yes,cellular,28,jul,767,1,-1,0,unknown,asa,3357611
44,technician,married,secondary,no,0,yes,no,unknown,30,apr,897,1,-1,0,unknown,breindel,3351731
36,self-employed,divorced,secondary,no,1646,no,yes,cellular,7,mar,31,2,-1,0,unknown,onesimus,3351198
45,blue-collar,single,tertiary,no,759,no,no,cellular,20,oct,318,5,-1,0,success,eliisa,3354279
36,retired,married,tertiary,no,583,no,no,cellular,5,aug,596,2,-1,0,unknown,dobromil,3350069
56,admin.,divorced,secondary,no,-1,yes,no,unknown,15,feb,1422,1,91,0,success,petri,3350194
32,services,married,tertiary,no,1567,no,yes,cellular,3,may,117,3,-1,0,unknown,nivek,3355392
36,technician,married,primary,no,0,no,no,unknown,11,aug,744,1,92,0,failure,antanas,3354589
35,admin.,married,secondary,no,902,no,no,cellular,24,aug,249,3,-1,0,unknown,stanislaw,3356692
45,admin.,divorced,secondary,no,205,no,no,cellular,25,jun,385,1,204,0,unknown,lila,3351270
32,blue-collar,single,secondary,no,842,yes,no,cellular,20,may,114,2,-1,0,failure,giampaolo,3350635
38,management,divorced,tertiary,no,4565,no,yes,cellular,6,aug,179,1,-1,0,unknown,kreindel,3355215
56,management,married,unknown,no,947,no,no,cellular,11,sep,662,1,91,0,unknown,baudouin,3351833
36,student,married,secondary,no,665,no,no,cellular,13,apr,474,4,164,3,unknown,callie,3359958
60,management,married,tertiary,no,416,no,no,cellular,29,feb,181,4,-1,0,success,berta,3353164
49,retired,married,secondary,no,12,yes,no,cellular,21,jun,130,1,-1,0,unknown,quianna,3357511
40,admin.,single,secondary,no,883,yes,no,telephone,29,may,461,2,-1,2,unknown,jurgis,3354713
30,management,married,tertiary,no,2084,no,no,unknown,30,jul,145,3,-1,2,unknown,eufemia,3358039
53,admin.,single,secondary,no,1167,no,no,cellular,20,nov,15,1,-1,0,failure,mario,3350282
50,unemployed,married,tertiary,no,5689,yes,no,unknown,13,may,207,1,-1,0,unknown,kaylyn,3357137
35,blue-collar,divorced,secondary,no,1032,no,no,cellular,29,apr,176,4,-1,0,unknown,ume,3357117
51,management,married,tertiary,yes,227,yes,no,unknown,24,aug,699,1,-1,2,unknown,palmer,3359200
43,unemployed,married,secondary,no,607,yes,yes,cellular,18,dec,629,21,-1,0,unknown,cooper,3351026
49,management,married,secondary,no,522,yes,no,unknown,12,may,140,4,-1,2,unknown,arwen,3360916
46,services,married,secondary,no,-44,yes,no,cellular,16,aug,369,1,-1,0,unknown,elisavet,3354581
44,technician,single,secondary,no,0,yes,yes,cellular,26,jul,1084,2,90,0,failure,eowyn,3356031
51,technician,divorced,tertiary,yes,221,no,no,unknown,17,aug,204,1,91,0,unknown,kriemhild,3351039
41,services,married,secondary,no,12857,yes,no,unknown,18,may,61,12,-1,0,unknown,renée,3355218
30,blue-collar,single,secondary,no,2194,yes,no,cellular,24,feb,468,3,-1,0,unknown,lucie,3351849
38,management,married,primary,no,55,yes,no,cellular,29,nov,63,4,131,3,unknown,eszter,3352464
30,management,married,tertiary,no,2007,no,yes,cellular,12,nov,309,1,-1,0,unknown,kim (2),3350725
38,technician,married,tertiary,no,0,yes,no,cellular,30,nov,273,4,364,0,unknown,ritchie,3354749
36,management,married,secondary,no,4196,yes,no,unknown,8,may,110,2,-1,0,success,melia (1),3355521
41,admin.,married,secondary,no,342,yes,no,cellular,3,jul,194,2,-1,0,other,anoush,3351175
48,technician,single,secondary,no,273,no,no,unknown,18,jun,295,4,-1,3,unknown,uma,3358630
32,technician,married,secondary,no,-274,yes,no,cellular,5,aug,303,3,-1,0,unknown,cecilija,3355142
53,blue-collar,married,tertiary,no,1543,no,no,cellular,6,aug,526,2,-1,0,other,bente,3355842
33,management,divorced,tertiary,no,778,yes,no,cellular,6,may,8,3,490,0,unknown,natille,3354232
36,management,single,primary,no,8121,yes,no,cellular,30,jul,724,2,183,0,failure,darryl,3353376
39,entrepreneur,divorced,tertiary,no,1316,no,no,cellular,19,jul,148,2,-1,0,unknown,marcella,3352782
54,services,single,secondary,no,492,yes,no,cellular,6,may,424,2,-1,0,failure,secundus,3358338
57,management,married,secondary,no,337,yes,no,cellular,4,may,203,1,135,0,unknown,iole,3354137
30,technician,divorced,secondary,no,47,yes,no,telephone,5,aug,37,2,-1,0,unknown,jessika,3357767
48,blue-collar,married,secondary,no,992,yes,no,cellular,30,jan,393,1,-1,7,unknown,mykolas,3357711
43,technician,single,tertiary,no,763,yes,yes,cellular,19,may,611,2,119,0,unknown,bosede,3358740
43,unemployed,single,tertiary,no,761,no,no,unknown,10,sep,209,1,-1,0,unknown,colombain,3359745
46,entrepreneur,divorced,tertiary,no,-184,yes,no,telephone,5,aug,214,1,-1,1,unknown,ken (2),3351529
31,technician,married,tertiary,no,818,yes,no,cellular,5,jun,155,2,199,0,unknown,maude,3360362
28,admin.,single,tertiary,no,5553,no,yes,cellular,13,feb,145,1,182,0,unknown,albina,3350500
36,services,married,tertiary,no,0,yes,no,telephone,30,jun,210,5,-1,2,unknown,delbert,3356840
43,technician,divorced,primary,no,2800,no,no,cellular,20,apr,160,1,184,1,success,gregorio,3354629
31,technician,married,secondary,no,20585,yes,no,unknown,3,jan,112,2,92,0,unknown,lucky,3358264
26,technician,married,secondary,no,2485,no,no,cellular,11,nov,236,1,-1,0,unknown,mórríghan,3355757
57,admin.,married,tertiary,no,223,yes,no,cellular,26,may,104,4,-1,2,unknown,shelby,3358203
41,services,married,tertiary,no,363,no,no,cellular,3,sep,330,3,-1,1,unknown,ozzy,3357670
34,technician,married,secondary,no,1780,no,yes,cellular,9,apr,782,1,1,0,unknown,melville,3359435
55,housemaid,married,tertiary,no,3,no,yes,cellular,15,jul,712,3,-1,0,unknown,johann,3353426
31,management,married,secondary,no,1920,no,no,cellular,4,apr,1735,1,-1,0,unknown,roldán,3360260
55,management,married,primary,no,95,yes,no,cellular,4,jun,480,3,166,0,unknown,goro,3360378
41,management,single,tertiary,no,1361,no,yes,unknown,5,may,1019,2,-1,0,unknown,leighton,3356066
38,management,married,tertiary,no,819,yes,no,unknown,14,may,819,16,-1,0,failure,salomé,3353151
25,technician,divorced,unknown,no,171,yes,no,cellular,16,jun,1156,1,-1,1,failure,lew,3358687
39,technician,married,secondary,no,1659,yes,yes,cellular,2,aug,154,2,-1,2,unknown,ander,3359423
48,unemployed,married,secondary,no,403,no,no,cellular,14,jun,184,1,-1,3,unknown,chantal,3355032
38,services,single,secondary,no,1566,no,no,unknown,28,jul,212,1,-1,1,unknown,jonquil,3357323
58,services,married,tertiary,no,5715,no,yes,telephone,6,nov,510,1,388,0,failure,agathon,3358669
31,admin.,married,secondary,no,1148,no,no,cellular,15,jun,516,2,-1,0,success,jakab,3358745
36,technician,single,secondary,no,3917,yes,no,unknown,30,jun,342,1,182,0,unknown,ottavia,3353958
30,management,single,secondary,yes,189,no,no,unknown,9,jul,120,2,270,0,unknown,samanta,3357215
36,management,married,secondary,no,1235,yes,no,cellular,5,may,148,1,302,0,unknown,marlowe,3356734
34,services,married,secondary,yes,16,no,no,cellular,3,apr,507,2,-1,0,failure,jules (2),3359333
44,admin.,married,tertiary,no,142,no,no,unknown,11,may,137,1,-1,0,unknown,caoimhín,3358791
41,management,single,secondary,no,23,no,yes,unknown,18,apr,178,4,-1,0,unknown,racheal,3360038
51,technician,married,tertiary,no,495,no,no,cellular,4,jul,181,2,-1,2,unknown,tylor,3358024
41,blue-collar,single,primary,no,1881,yes,no,cellular,9,may,551,2,-1,0,unknown,antero,3355878
38,admin.,single,secondary,no,19,yes,no,cellular,21,may,136,1,-1,0,unknown,suzana,3351956
52,student,married,secondary,no,0,no,no,unknown,20,nov,553,1,-1,0,unknown,mainchín,3357602
43,technician,divorced,secondary,no,1322,yes,yes,cellular,4,aug,530,2,-1,0,unknown,jolánka,3355277
48,management,single,secondary,no,35,yes,no,cellular,7,nov,515,2,-1,0,unknown,lavern,3352872
